id;firstname;lastname;team;position;injured;banned;mantra_position;fantacalcio_position;name;country;birth_date;foot_name;fantacalcioPlayerId;fantacalcioTeamName;appearances;matchesInStart;mins_played;pagella;fantacalcioRanking;fantacalcioFantaindex;fantacalcioPosition;assists;goals;goals90min;goalsFromOpenPlays;xgFromOpenPlays;xgFromOpenPlays/90min;xA;xA90min;redCards;yellowCards;successfulPenalties;penalties;gkPenaltiesSaved;gkCleanSheets;gkConcededGoals;openPlaysGoalsConceded;openPlaysXgConceded;fantamediaPred;fantamediaPredRoundId;matchConvocation;matchesWithGrade;perc_matchesStarted;perc_matchesWithGrade;percMinsPlayed;expectedFantamediaMean;External_breakout_Index;Set_piece_attack_Index;Offensive_verticalization_Index;Attacking_area_Index;Pass_accuracy_Index;Accompany_the_offensive_action_Index;Cross_accuracy_Index;Pass_leading_chances_Index;Shot_on_target_Index;Received_pass_Index;Deep_runs_Index;Air_challenge_offensive_Index;Shot_on_goal_Index;Converge_in_the_center_Index;Pass_forward_accuracy_Index;Defense_solidity_Index;Offensive_actions_Index;Dribbles_successful_Index;Offensive_field_presence_Index
355939;Che;adams c.;{'uuid': '8cbf8ec8-2e07-4946-9d90-58b0da6a9c14', 'name': 'torino'};Forward;False;False;['F'];A;Che Adams;England;1996-07-13;right;6646;torino;36.0;30.0;2859.0;5.8;6.51;47.48;A;3.0;9.0;0.28;9.0;9.78;0.31;1.31;0.04;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;36.0;81.08;97.3;79.0;-1;55.91;-1.0;55.37;79.17;-1.0;50.14;-1.0;55.82;74.16;49.08;78.41;54.81;69.57;-1.0;-1.0;-1.0;50.91;-1.0;61.66
358476;federico;baschirotto;{'uuid': '15cfc725-f2e8-4d2a-8fd7-17c9e164430d', 'name': 'cremonese'};Defender;False;False;['CB'];D;Federico Baschirotto;Italy;1996-09-20;right;5835;cremonese;38.0;38.0;3707.0;5.87;5.99;54.57;D;0.0;2.0;0.05;4.0;2.11;0.05;0.31;0.01;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;38.0;100.0;100.0;100.0;-1;56.28;-1.0;-1.0;57.09;79.48;63.55;-1.0;-1.0;-1.0;64.65;-1.0;68.2;-1.0;-1.0;74.74;74.51;58.25;-1.0;54.7
358801;Pervis;estupinan;{'uuid': '2e4b19a8-e58e-4782-905f-bf0219218572', 'name': 'milan'};Wing-Back;False;False;['LB', 'E'];D;Pervis Josue Estupinan Tenorio;Ecuador;1998-01-21;left;5273;milan;30.0;26.0;2694.0;5.91;5.93;65.5;D;0.0;1.0;0.03;0.0;1.4;0.05;1.87;0.06;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;31.0;30.0;83.87;96.77;71.0;-1;71.97;-1.0;69.84;61.46;70.42;75.66;77.34;56.85;-1.0;78.15;64.45;-1.0;-1.0;-1.0;80.14;68.56;75.01;-1.0;62.57
365444;teun;koopmeiners;{'uuid': '8f4e639c-b52a-4ea8-9f2c-80c5172add56', 'name': 'juventus'};Attacking-Midfielder;False;False;['M', 'OM'];C;Teun Koopmeiners;Netherlands;1998-02-28;left;5685;juventus;28.0;23.0;2116.0;6.06;6.44;90.15;C;3.0;3.0;0.13;3.0;4.94;0.21;4.52;0.19;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;29.0;28.0;79.31;96.55;59.0;-1;56.26;55.38;63.79;69.58;61.86;59.84;-1.0;62.5;54.74;69.04;61.38;-1.0;57.17;-1.0;66.34;-1.0;64.38;-1.0;86.51
366221;Idrissa;tourè i.;{'uuid': 'c1a7a918-44f8-4da9-86b6-f8b95e8e261d', 'name': 'pisa'};Wide-Midfielder;False;False;['E', 'DM'];C;Idrissa Toure;Germany;1998-04-29;right;7146;pisa;33.0;31.0;2601.0;6.21;6.71;56.9;C;3.0;6.0;0.21;8.0;5.34;0.18;1.91;0.07;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;33.0;86.11;91.67;72.0;-1;54.94;-1.0;-1.0;57.82;-1.0;39.83;53.99;44.06;46.79;44.6;48.26;84.81;53.96;41.75;-1.0;-1.0;48.59;46.94;49.24
366401;andre-frank;zambo anguissa;{'uuid': '28ba208b-80fd-4a40-8014-bc82d2976fc3', 'name': 'napoli'};Mezzala;False;False;['DM', 'M'];C;Andre-Frank Zambo Anguissa;Cameroon;1995-11-16;right;4220;napoli;35.0;32.0;3087.0;6.24;6.8;83.43;C;4.0;6.0;0.17;9.0;5.28;0.15;2.77;0.08;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;35.0;91.43;100.0;84.0;-1;57.4;-1.0;59.57;68.33;70.83;74.15;-1.0;57.38;57.53;78.67;62.34;63.94;69.64;-1.0;74.55;-1.0;77.99;-1.0;82.47
366760;lassana;coulibaly l.;{'uuid': '8fa5643a-841a-44a2-8126-637759f8911e', 'name': 'lecce'};Midfielder;False;False;['DM', 'M'];C;Lassana Coulibaly;Mali;1996-04-10;right;5504;lecce;38.0;30.0;2879.0;5.83;5.87;24.98;C;0.0;1.0;0.03;1.0;0.83;0.03;0.58;0.02;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;37.0;78.95;97.37;80.0;-1;56.0;-1.0;58.57;57.38;60.92;62.6;-1.0;52.83;-1.0;62.05;53.55;-1.0;-1.0;-1.0;56.76;-1.0;60.19;-1.0;70.31
368194;Jhon;lucumi';{'uuid': '7bbe67b4-c9f4-48a3-be6f-23aa61167ff2', 'name': 'bologna'};Defender;False;False;['CB'];D;Jhon Janer Lucumi Bonilla;Colombia;1998-06-26;left;6042;bologna;32.0;29.0;2843.0;5.91;5.78;43.98;D;1.0;0.0;0.0;0.0;0.79;0.02;0.52;0.02;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;32.0;82.86;91.43;78.0;-1;57.4;-1.0;60.24;56.66;89.63;82.02;-1.0;-1.0;-1.0;85.79;-1.0;-1.0;-1.0;-1.0;87.44;55.84;86.86;-1.0;67.57
370745;Dennis;Torset Johnsen;{'uuid': '15cfc725-f2e8-4d2a-8fd7-17c9e164430d', 'name': 'cremonese'};Forward;False;False;['F'];A;Dennis Torset Johnsen;Norway;1998-02-17;right;5496;cremonese;35.0;16.0;2022.0;6.18;6.98;33.2;A;7.0;8.0;0.36;9.0;5.68;0.25;4.26;0.19;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;34.0;43.24;91.89;57.0;-1;53.72;-1.0;39.17;63.33;-1.0;41.68;72.81;56.19;53.48;42.6;57.4;-1.0;61.98;-1.0;-1.0;-1.0;47.89;56.86;56.29
372255;lautaro javier;martinez l.;{'uuid': 'fb3aee60-b9c5-4842-b8c0-f338743a5532', 'name': 'inter'};Forward;False;False;['CF'];A;Lautaro Javier Martinez;Argentina;1997-08-22;right;2764;inter;31.0;31.0;2707.0;6.19;7.43;90.8;A;3.0;12.0;0.4;14.0;15.96;0.53;4.08;0.14;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;33.0;31.0;93.94;93.94;76.0;-1;61.13;-1.0;54.25;89.26;-1.0;52.89;-1.0;67.42;71.18;53.46;69.91;61.74;68.01;-1.0;-1.0;-1.0;55.43;52.62;70.3
373768;riccardo;orsolini;{'uuid': '7bbe67b4-c9f4-48a3-be6f-23aa61167ff2', 'name': 'bologna'};Wing-Forward;False;False;['W', 'F'];C;Riccardo Orsolini;Italy;1997-01-24;left;2167;bologna;30.0;23.0;2009.0;6.29;7.86;100.0;C;3.0;15.0;0.67;13.0;7.79;0.35;2.76;0.12;0.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;33.0;29.0;69.7;87.88;58.0;-1;68.5;-1.0;56.39;79.06;-1.0;52.81;79.0;64.06;79.55;59.71;77.16;65.27;85.68;68.15;-1.0;-1.0;63.16;80.24;54.11
374807;Marius;marin m.;{'uuid': 'c1a7a918-44f8-4da9-86b6-f8b95e8e261d', 'name': 'pisa'};Midfielder;False;False;['DM', 'M'];C;Marius Marin;Romania;1998-08-30;right;7149;pisa;34.0;31.0;2850.0;6.12;5.96;10.4;C;2.0;1.0;0.03;1.0;1.21;0.04;1.93;0.06;1.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;34.0;91.18;100.0;78.0;-1;45.33;39.92;57.77;40.22;52.69;55.09;-1.0;45.51;-1.0;49.25;38.64;-1.0;-1.0;-1.0;49.25;-1.0;49.6;-1.0;56.71
375004;Vakoun Issouf;Bayo;{'uuid': '10699c39-fa51-4968-8ee6-209df2113a8c', 'name': 'udinese'};Forward;False;False;['CF'];A;Vakoun Issouf Bayo;Côte d'Ivoire;1997-01-10;right;7161;udinese;41.0;25.0;2462.0;5.78;6.43;17.09;A;0.0;10.0;0.37;12.0;11.1;0.41;0.61;0.02;1.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;43.0;40.0;58.14;93.02;70.0;-1;-1.0;-1.0;-1.0;69.14;-1.0;41.23;-1.0;40.59;58.48;-1.0;61.79;54.08;56.86;-1.0;-1.0;-1.0;41.67;-1.0;53.74
375771;mathias;olivera;{'uuid': '28ba208b-80fd-4a40-8014-bc82d2976fc3', 'name': 'napoli'};Wing-Back;False;False;['LB', 'E'];D;Mathias Olivera Miramontes;Uruguay;1997-10-31;left;5840;napoli;32.0;26.0;2558.0;6.06;6.03;73.42;D;1.0;0.0;0.0;0.0;1.55;0.05;1.55;0.05;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;33.0;31.0;78.79;93.94;71.0;-1;63.45;-1.0;61.94;60.84;77.21;77.65;-1.0;57.28;-1.0;80.48;57.39;63.99;-1.0;-1.0;81.73;81.22;77.76;-1.0;59.84
388398;Giuseppe;pezzella giu.;{'uuid': '15cfc725-f2e8-4d2a-8fd7-17c9e164430d', 'name': 'cremonese'};Wide-Midfielder;False;False;['LB', 'E'];D;Giuseppe Pezzella;Italy;1997-11-29;left;770;cremonese;35.0;34.0;3073.0;5.86;5.85;33.65;D;3.0;0.0;0.0;0.0;0.8;0.02;5.06;0.15;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;35.0;91.89;94.59;85.0;-1;72.33;-1.0;55.19;59.99;54.21;57.07;88.29;65.02;-1.0;56.3;59.14;-1.0;-1.0;-1.0;55.98;-1.0;55.99;73.27;52.24
391530;Christian;pulisic;{'uuid': '2e4b19a8-e58e-4782-905f-bf0219218572', 'name': 'milan'};Wing-Forward;False;False;['OM', 'F'];C;Christian Pulisic;United States;1998-09-18;right;2423;milan;34.0;29.0;2638.0;6.28;7.32;98.32;C;6.0;11.0;0.38;9.0;8.7;0.3;5.85;0.2;0.0;1.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;34.0;85.29;100.0;75.0;-1;74.91;-1.0;68.2;79.67;54.52;60.32;66.57;70.94;74.02;70.5;75.01;-1.0;73.51;81.79;58.39;-1.0;75.79;69.75;82.81
391885;Marin;pongracic;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Defender;False;False;['CB'];D;Marin Pongracic;Croatia;1997-09-11;right;5603;fiorentina;21.0;15.0;1528.0;5.95;5.76;30.12;D;0.0;0.0;0.0;0.0;0.15;0.01;0.05;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;29.0;19.0;51.72;65.52;43.0;-1;-1.0;-1.0;65.49;54.35;81.86;77.86;-1.0;-1.0;-1.0;80.82;-1.0;-1.0;-1.0;-1.0;81.67;53.99;81.61;-1.0;55.39
396887;Christian;fruchtl;{'uuid': '8fa5643a-841a-44a2-8126-637759f8911e', 'name': 'lecce'};;False;False;['G'];P;Christian Fruchtl;;2000-01-28;;2401;lecce;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;P;-1.0;-1.0;-1.0;-2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
397029;antoine;bernede;{'uuid': 'e9e1d0da-2ab8-449c-8738-84666289eb1b', 'name': 'verona'};Midfielder;False;False;['M'];C;Antoine Bernede;France;1999-05-26;right;7028;verona;26.0;16.0;1406.0;5.82;5.97;26.36;C;0.0;2.0;0.13;2.0;2.29;0.15;0.54;0.03;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;28.0;24.0;57.14;85.71;40.0;-1;65.61;-1.0;68.34;57.68;62.02;66.86;-1.0;58.82;57.67;66.26;51.74;-1.0;55.11;-1.0;66.06;-1.0;70.26;51.88;62.35
397174;Scott;mctominay;{'uuid': '28ba208b-80fd-4a40-8014-bc82d2976fc3', 'name': 'napoli'};Mezzala;False;False;['M', 'OM'];C;Scott McTominay;England;1996-12-08;right;4777;napoli;36.0;33.0;3190.0;6.42;7.46;97.19;C;3.0;12.0;0.34;15.0;9.33;0.26;0.53;0.01;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;35.0;91.67;97.22;87.0;-1;63.11;-1.0;55.87;77.63;58.81;55.38;-1.0;52.79;80.36;62.75;67.91;65.97;77.74;-1.0;61.76;-1.0;64.13;64.31;75.97
397239;Luca;pellegrini lu.;{'uuid': 'f10c49fc-d0ce-4a7b-ba2d-f136e95e0fe0', 'name': 'lazio'};Wing-Back;False;False;['LB', 'E'];D;Luca Pellegrini;Italy;1999-03-07;left;2728;lazio;22.0;10.0;1200.0;6.07;6.09;78.12;D;3.0;0.0;0.0;0.0;1.1;0.08;2.22;0.17;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;27.0;20.0;37.04;74.07;33.0;-1;58.93;59.06;70.57;59.1;66.99;71.38;92.0;71.35;60.04;68.51;63.55;-1.0;47.31;-1.0;71.78;58.24;64.21;59.14;55.55
399569;Jens;odgaard;{'uuid': '7bbe67b4-c9f4-48a3-be6f-23aa61167ff2', 'name': 'bologna'};Attacking-Midfielder;False;False;['OM', 'F'];C;Jens Odgaard;Denmark;1999-03-31;left;2765;bologna;28.0;23.0;1968.0;6.1;6.76;86.8;C;1.0;6.0;0.27;6.0;4.52;0.21;1.47;0.07;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;31.0;27.0;74.19;87.1;57.0;-1;59.41;57.62;55.1;76.95;-1.0;51.96;-1.0;56.01;72.59;57.98;65.49;60.55;73.6;-1.0;-1.0;-1.0;59.59;57.62;65.94
399654;rafael;leao;{'uuid': '2e4b19a8-e58e-4782-905f-bf0219218572', 'name': 'milan'};Wing-Forward;True;False;['F'];A;Rafael Alexandre Conceicao Leao;Portugal;1999-06-10;right;4510;milan;34.0;25.0;2480.0;6.2;7.07;78.19;A;8.0;8.0;0.29;9.0;8.15;0.3;6.58;0.24;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;34.0;69.44;94.44;70.0;-1;81.0;-1.0;77.06;87.01;49.49;58.71;65.62;80.57;79.0;67.57;84.97;67.16;69.76;74.05;53.51;-1.0;71.97;76.55;59.03
403260;Samuel;chukwueze;{'uuid': '2e4b19a8-e58e-4782-905f-bf0219218572', 'name': 'milan'};Wing-Forward;False;False;['W'];C;Samuel Chukwueze;Nigeria;1999-05-22;left;4856;milan;26.0;9.0;1048.0;6.07;6.49;75.59;C;2.0;3.0;0.26;4.0;2.15;0.18;2.96;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;18.0;26.47;52.94;30.0;-1;88.18;-1.0;53.25;78.72;47.44;57.76;83.52;78.49;54.7;71.67;72.61;-1.0;71.09;84.21;-1.0;-1.0;77.72;73.86;58.21
403447;domilson Dodò;dodò;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Wing-Back;False;False;['E'];D;Domilson Cordeiro dos Santos;Brazil;1998-11-17;right;5885;fiorentina;35.0;35.0;3353.0;6.12;6.15;77.19;D;5.0;0.0;0.0;0.0;2.3;0.06;4.42;0.12;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;35.0;100.0;100.0;91.0;-1;78.91;55.69;65.14;62.46;56.42;64.2;80.62;65.07;-1.0;73.97;61.09;-1.0;-1.0;53.14;62.9;-1.0;77.15;83.91;61.46
403832;Leo Skiri;ostigard;{'uuid': '8f9c4fc6-a3f1-4750-979a-7b10da38e12f', 'name': 'genoa'};Defender;False;False;['CB'];D;Leo Skiri Ostigard;Norway;1999-11-28;right;5750;genoa;27.0;25.0;2389.0;5.76;5.69;35.19;D;0.0;1.0;0.04;2.0;1.63;0.06;0.1;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;29.0;26.0;86.21;89.66;63.0;-1;-1.0;53.38;68.74;56.37;85.01;77.6;-1.0;50.75;-1.0;74.64;-1.0;59.63;-1.0;-1.0;79.11;54.51;72.25;-1.0;59.79
405597;alessandro;bastoni;{'uuid': 'fb3aee60-b9c5-4842-b8c0-f338743a5532', 'name': 'inter'};Defender;False;False;['CB'];D;Alessandro Bastoni;Italy;1999-04-13;left;2120;inter;33.0;31.0;2541.0;6.16;6.24;89.99;D;3.0;1.0;0.04;2.0;0.91;0.03;1.66;0.06;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;36.0;33.0;86.11;91.67;72.0;-1;67.52;59.3;68.08;57.76;82.61;92.49;84.61;68.01;-1.0;95.13;53.97;-1.0;-1.0;51.39;84.75;76.52;93.77;-1.0;68.3
405598;raoul;bellanova;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Wide-Midfielder;False;False;['E'];D;Raoul Bellanova;Italy;2000-05-17;right;4887;atalanta;35.0;28.0;2659.0;6.12;6.31;90.43;D;8.0;0.0;0.0;0.0;1.71;0.06;4.85;0.16;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;35.0;75.68;94.59;75.0;-1;77.96;-1.0;-1.0;63.95;56.15;61.16;89.27;62.83;-1.0;65.36;66.98;66.81;-1.0;55.78;60.12;-1.0;62.05;68.46;55.96
405603;Matteo;gabbia;{'uuid': '2e4b19a8-e58e-4782-905f-bf0219218572', 'name': 'milan'};Defender;False;False;['CB'];D;Matteo Gabbia;Italy;1999-10-21;right;4401;milan;26.0;24.0;2321.0;6.09;6.24;84.56;D;0.0;2.0;0.08;4.0;1.7;0.07;0.06;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;25.0;70.59;73.53;64.0;-1;-1.0;65.7;-1.0;57.16;88.73;88.17;-1.0;-1.0;-1.0;86.2;-1.0;-1.0;-1.0;-1.0;80.97;73.53;81.18;-1.0;55.37
405608;andrea;pinamonti;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Forward;False;False;['CF'];A;Andrea Pinamonti;Italy;1999-05-19;right;2038;sassuolo;36.0;33.0;3051.0;5.78;6.42;49.31;A;1.0;9.0;0.27;12.0;8.19;0.24;0.84;0.02;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;37.0;36.0;89.19;97.3;85.0;-1;-1.0;-1.0;-1.0;78.23;-1.0;49.45;-1.0;50.8;74.64;51.25;64.17;71.8;72.11;-1.0;-1.0;-1.0;55.42;-1.0;70.23
406682;Ademola;lookman;{'uuid': '313d7f52-5056-426e-9637-9aeae2c94d8d', 'name': 'atalanta'};Forward;False;False;['F'];A;Ademola Lookman;England;1997-10-20;right;4730;atalanta;31.0;28.0;2374.0;6.35;7.87;93.68;A;4.0;15.0;0.57;15.0;12.12;0.46;7.91;0.3;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;33.0;31.0;84.85;93.94;68.0;-1;79.35;56.01;55.68;94.6;51.55;56.84;83.96;63.41;79.4;66.26;92.74;62.62;80.85;59.31;-1.0;-1.0;71.79;82.61;55.06
408821;Samuele;Mulattieri;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Forward;False;False;['CF'];A;Samuele Mulattieri;Italy;2000-10-07;right;6205;sassuolo;32.0;19.0;1745.0;6.1;6.99;34.69;A;3.0;9.0;0.46;10.0;7.99;0.41;1.05;0.05;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;34.0;31.0;55.88;91.18;50.0;-1;45.75;-1.0;-1.0;70.88;-1.0;38.22;-1.0;48.44;59.29;43.89;68.0;39.83;62.04;-1.0;-1.0;-1.0;46.45;40.05;51.7
409271;Jakub;piotrowski;{'uuid': '10699c39-fa51-4968-8ee6-209df2113a8c', 'name': 'udinese'};Midfielder;False;False;['M'];C;Jakub Piotrowski;Poland;1997-10-04;right;7198;udinese;25.0;20.0;1868.0;6.35;7.13;77.95;C;4.0;6.0;0.29;8.0;3.46;0.17;1.34;0.06;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;25.0;25.0;80.0;100.0;53.0;-1;49.74;-1.0;69.0;57.28;55.87;65.5;-1.0;61.97;56.86;74.73;55.35;-1.0;60.35;46.59;57.92;-1.0;75.83;-1.0;73.45
409322;andrea;cambiaso;{'uuid': '8f4e639c-b52a-4ea8-9f2c-80c5172add56', 'name': 'juventus'};Wing-Back;False;False;['E'];D;Andrea Cambiaso;Italy;2000-02-20;left;5520;juventus;33.0;25.0;2379.0;6.07;6.25;87.41;D;2.0;2.0;0.08;2.0;0.89;0.03;2.5;0.09;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;33.0;32.0;75.76;96.97;66.0;-1;80.68;-1.0;61.06;62.24;75.26;79.96;67.02;60.71;-1.0;88.27;60.58;-1.0;-1.0;62.77;76.61;-1.0;89.47;58.65;80.61
410031;moise bioty;kean;{'uuid': '573f5fa3-5623-417c-9efc-f28b50bc7778', 'name': 'fiorentina'};Forward;False;False;['CF'];A;Moise Bioty Kean;Italy;2000-02-28;right;2097;fiorentina;32.0;31.0;2904.0;6.28;7.97;92.02;A;3.0;19.0;0.59;21.0;18.26;0.57;1.22;0.04;0.0;6.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;32.0;32.0;96.88;100.0;80.0;-1;57.98;-1.0;-1.0;88.1;-1.0;-1.0;-1.0;54.98;92.28;-1.0;79.54;66.49;80.57;-1.0;-1.0;-1.0;50.11;67.11;61.95
412696;Ylber;ramadani;{'uuid': '8fa5643a-841a-44a2-8126-637759f8911e', 'name': 'lecce'};Midfielder;False;False;['DM', 'M'];C;Ylber Ramadani;Albania;1996-04-12;right;6394;lecce;29.0;21.0;1940.0;5.83;5.92;25.91;C;1.0;1.0;0.05;1.0;0.57;0.03;0.29;0.01;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;38.0;27.0;55.26;71.05;55.0;-1;-1.0;-1.0;64.27;55.84;66.19;70.14;-1.0;-1.0;-1.0;71.44;-1.0;-1.0;-1.0;-1.0;60.72;-1.0;68.49;-1.0;68.09
415348;Nicholas;Pierini;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Wing-Forward;False;False;['F'];A;Nicholas Pierini;Italy;1998-08-06;right;1842;sassuolo;33.0;10.0;1521.0;6.13;7.02;31.43;A;0.0;10.0;0.59;9.0;4.62;0.27;2.06;0.12;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;35.0;31.0;28.57;88.57;44.0;-1;50.3;40.18;53.72;59.55;43.63;45.98;46.65;61.98;56.87;49.99;59.61;-1.0;78.27;-1.0;48.05;-1.0;50.03;49.69;51.01
415617;david;neres;{'uuid': '28ba208b-80fd-4a40-8014-bc82d2976fc3', 'name': 'napoli'};Wing-Forward;False;False;['W', 'F'];C;David Neres Campos;Brazil;1997-03-03;left;6831;napoli;28.0;13.0;1407.0;6.18;6.56;86.92;C;5.0;2.0;0.13;2.0;3.31;0.21;4.08;0.26;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;29.0;25.0;44.83;86.21;41.0;-1;88.92;-1.0;-1.0;73.97;52.31;55.35;85.93;80.82;53.25;67.81;77.26;-1.0;57.18;78.02;-1.0;-1.0;75.52;91.51;59.56
416165;Keinan;davis k.;{'uuid': '10699c39-fa51-4968-8ee6-209df2113a8c', 'name': 'udinese'};Forward;False;False;['CF'];A;Keinan Davis;England;1998-02-13;left;5637;udinese;23.0;10.0;1179.0;5.76;5.98;33.14;A;0.0;2.0;0.15;3.0;3.25;0.25;1.01;0.08;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;25.0;19.0;40.0;76.0;34.0;-1;-1.0;52.06;-1.0;88.07;-1.0;50.47;-1.0;52.94;72.77;63.0;80.85;66.1;57.84;56.28;-1.0;-1.0;63.81;59.26;66.26
418950;dusan;vlahovic;{'uuid': '8f4e639c-b52a-4ea8-9f2c-80c5172add56', 'name': 'juventus'};Forward;False;False;['CF'];A;Dusan Vlahovic;Serbia;2000-01-28;left;2841;juventus;29.0;21.0;1923.0;6.11;7.2;88.85;A;3.0;10.0;0.47;6.0;9.5;0.44;1.13;0.05;0.0;3.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;32.0;25.0;65.62;78.12;54.0;-1;54.26;52.58;-1.0;93.85;-1.0;-1.0;-1.0;62.04;80.41;48.5;83.45;58.39;61.47;-1.0;-1.0;-1.0;50.01;-1.0;59.75
419283;Andrea;ghion;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Midfielder;False;False;['DM', 'M'];C;Andrea Ghion;Italy;2000-02-23;right;4930;sassuolo;23.0;19.0;1466.0;5.97;5.97;20.41;C;1.0;0.0;0.0;0.0;0.57;0.03;0.95;0.06;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;39.0;28.0;22.0;67.86;78.57;43.0;-1;-1.0;-1.0;64.21;44.84;61.14;67.19;-1.0;40.1;-1.0;78.75;40.58;-1.0;-1.0;40.5;63.86;-1.0;77.89;-1.0;61.62
419489;Giacomo;Satalino;{'uuid': '1cdca4b8-4eea-4a38-a776-63f5887d5762', 'name': 'sassuolo'};Goalkeeper;False;False;['G'];P;Giacomo Satalino;Italy;1999-05-20;right;2127;sassuolo;10.0;10.0;968.0;6.27;5.67;-1.0;P;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;10.0;10.0;11.47;-1;39.0;38.0;10.0;26.32;26.32;26.0;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
